x,y,centroid_x,centroid_y
44.504,-16.821,49.03914545454548,-11.925866666666668
42.298,-12.941,49.03914545454548,-11.925866666666668
55.195,-11.02,49.03914545454548,-11.925866666666668
53.015,-11.348,49.03914545454548,-11.925866666666668
43.382,-15.607,49.03914545454548,-11.925866666666668
45.963,-15.347,49.03914545454548,-11.925866666666668
45.665,-16.217,49.03914545454548,-11.925866666666668
47.771,-12.059,49.03914545454548,-11.925866666666668
54.441,-14.944,49.03914545454548,-11.925866666666668
42.589,-13.266,49.03914545454548,-11.925866666666668
44.837,-16.381,49.03914545454548,-11.925866666666668
49.426,-5.258,49.03914545454548,-11.925866666666668
52.519,-7.422,49.03914545454548,-11.925866666666668
44.274,-14.285,49.03914545454548,-11.925866666666668
45.855,-10.485,49.03914545454548,-11.925866666666668
51.618,-12.228,49.03914545454548,-11.925866666666668
52.097,-13.879,49.03914545454548,-11.925866666666668
58.393,-12.193,49.03914545454548,-11.925866666666668
43.564,-14.226,49.03914545454548,-11.925866666666668
47.436,-14.935,49.03914545454548,-11.925866666666668
48.469,-11.199,49.03914545454548,-11.925866666666668
45.075,-8.99,49.03914545454548,-11.925866666666668
47.744,-12.381,49.03914545454548,-11.925866666666668
54.133,-7.189,49.03914545454548,-11.925866666666668
53.851,-18.751,49.03914545454548,-11.925866666666668
55.431,-9.031,49.03914545454548,-11.925866666666668
44.914,-13.34,49.03914545454548,-11.925866666666668
50.564,-14.073,49.03914545454548,-11.925866666666668
48.263,-7.865,49.03914545454548,-11.925866666666668
52.742,-13.485,49.03914545454548,-11.925866666666668
41.216,-8.748,49.03914545454548,-11.925866666666668
38.179,-7.506,49.03914545454548,-11.925866666666668
49.047,-9.202,49.03914545454548,-11.925866666666668
56.281,-14.369,49.03914545454548,-11.925866666666668
48.084,-9.905,49.03914545454548,-11.925866666666668
53.52,-5.323,49.03914545454548,-11.925866666666668
49.798,-20.573,49.03914545454548,-11.925866666666668
52.436,-15.136,49.03914545454548,-11.925866666666668
53.053,-18.968,49.03914545454548,-11.925866666666668
40.813,-7.929,49.03914545454548,-11.925866666666668
52.011,-10.283,49.03914545454548,-11.925866666666668
52.304,-6.709,49.03914545454548,-11.925866666666668
53.652,-14.508,49.03914545454548,-11.925866666666668
45.176,-15.757,49.03914545454548,-11.925866666666668
47.047,-5.352,49.03914545454548,-11.925866666666668
49.388,-19.226,49.03914545454548,-11.925866666666668
47.676,-17.0,49.03914545454548,-11.925866666666668
55.153,-15.957,49.03914545454548,-11.925866666666668
51.795,-12.222,49.03914545454548,-11.925866666666668
53.73,-13.683,49.03914545454548,-11.925866666666668
45.679,-14.594,49.03914545454548,-11.925866666666668
45.072,-7.849,49.03914545454548,-11.925866666666668
53.183,-15.739,49.03914545454548,-11.925866666666668
57.964,-11.879,49.03914545454548,-11.925866666666668
50.597,-13.127,49.03914545454548,-11.925866666666668
49.533,-10.171,49.03914545454548,-11.925866666666668
56.069,-14.322,49.03914545454548,-11.925866666666668
54.704,-13.503,49.03914545454548,-11.925866666666668
49.534,-10.709,49.03914545454548,-11.925866666666668
50.498,-8.116,49.03914545454548,-11.925866666666668
54.937,-16.269,49.03914545454548,-11.925866666666668
53.598,-18.835,49.03914545454548,-11.925866666666668
36.005,-13.665,49.03914545454548,-11.925866666666668
46.679,-14.161,49.03914545454548,-11.925866666666668
49.006,-5.387,49.03914545454548,-11.925866666666668
38.011,-7.604,49.03914545454548,-11.925866666666668
44.857,-15.719,49.03914545454548,-11.925866666666668
50.673,-13.324,49.03914545454548,-11.925866666666668
43.657,-10.739,49.03914545454548,-11.925866666666668
47.585,-14.839,49.03914545454548,-11.925866666666668
43.11,-5.5,49.03914545454548,-11.925866666666668
52.423,-12.201,49.03914545454548,-11.925866666666668
48.12,-14.679,49.03914545454548,-11.925866666666668
54.299,-6.693,49.03914545454548,-11.925866666666668
53.366,-11.391,49.03914545454548,-11.925866666666668
54.93,-10.519,49.03914545454548,-11.925866666666668
40.85,-8.193,49.03914545454548,-11.925866666666668
52.225,-10.426,49.03914545454548,-11.925866666666668
50.529,-12.365,49.03914545454548,-11.925866666666668
43.935,-5.857,49.03914545454548,-11.925866666666668
51.391,-17.384,49.03914545454548,-11.925866666666668
39.97,-6.656,49.03914545454548,-11.925866666666668
49.822,-5.273,49.03914545454548,-11.925866666666668
52.119,-18.557,49.03914545454548,-11.925866666666668
48.834,-9.194,49.03914545454548,-11.925866666666668
55.234,-7.692,49.03914545454548,-11.925866666666668
40.963,-6.675,49.03914545454548,-11.925866666666668
43.094,-7.277,49.03914545454548,-11.925866666666668
40.892,-8.189,49.03914545454548,-11.925866666666668
47.148,-10.878,49.03914545454548,-11.925866666666668
46.136,-12.078,49.03914545454548,-11.925866666666668
44.962,-11.44,49.03914545454548,-11.925866666666668
45.215,-9.54,49.03914545454548,-11.925866666666668
48.984,-13.316,49.03914545454548,-11.925866666666668
40.157,-6.755,49.03914545454548,-11.925866666666668
49.047,-10.428,49.03914545454548,-11.925866666666668
52.621,-14.979,49.03914545454548,-11.925866666666668
47.543,-11.806,49.03914545454548,-11.925866666666668
44.814,-7.498,49.03914545454548,-11.925866666666668
44.621,-12.074,49.03914545454548,-11.925866666666668
53.632,-9.688,49.03914545454548,-11.925866666666668
51.054,-15.331,49.03914545454548,-11.925866666666668
46.889,-7.635,49.03914545454548,-11.925866666666668
54.869,-7.377,49.03914545454548,-11.925866666666668
54.286,-7.526,49.03914545454548,-11.925866666666668
42.609,-13.172,49.03914545454548,-11.925866666666668
48.189,-6.594,49.03914545454548,-11.925866666666668
49.363,-16.632,49.03914545454548,-11.925866666666668
50.712,-6.648,49.03914545454548,-11.925866666666668
47.863,-8.519,49.03914545454548,-11.925866666666668
46.193,-12.271,49.03914545454548,-11.925866666666668
50.566,-6.683,49.03914545454548,-11.925866666666668
51.438,-5.616,49.03914545454548,-11.925866666666668
56.122,-13.327,49.03914545454548,-11.925866666666668
49.203,-16.459,49.03914545454548,-11.925866666666668
49.768,-14.372,49.03914545454548,-11.925866666666668
48.669,-13.26,49.03914545454548,-11.925866666666668
52.694,-5.463,49.03914545454548,-11.925866666666668
53.294,-15.316,49.03914545454548,-11.925866666666668
57.785,-11.828,49.03914545454548,-11.925866666666668
46.104,-18.11,49.03914545454548,-11.925866666666668
55.322,-10.976,49.03914545454548,-11.925866666666668
48.118,-9.979,49.03914545454548,-11.925866666666668
52.564,-15.951,49.03914545454548,-11.925866666666668
45.87,-7.576,49.03914545454548,-11.925866666666668
48.04,-8.567,49.03914545454548,-11.925866666666668
53.806,-16.251,49.03914545454548,-11.925866666666668
56.564,-13.026,49.03914545454548,-11.925866666666668
53.151,-19.009,49.03914545454548,-11.925866666666668
47.274,-13.707,49.03914545454548,-11.925866666666668
51.776,-9.435,49.03914545454548,-11.925866666666668
46.29,-18.251,49.03914545454548,-11.925866666666668
48.721,-6.179,49.03914545454548,-11.925866666666668
51.7,-9.021,49.03914545454548,-11.925866666666668
-2.737,-35.553,-0.40244915254237296,-36.225440677966105
-2.912,-27.945,-0.40244915254237296,-36.225440677966105
4.397,-38.301,-0.40244915254237296,-36.225440677966105
4.205,-38.605,-0.40244915254237296,-36.225440677966105
0.13,-35.814,-0.40244915254237296,-36.225440677966105
1.333,-37.52,-0.40244915254237296,-36.225440677966105
-1.907,-27.029,-0.40244915254237296,-36.225440677966105
-5.786,-38.437,-0.40244915254237296,-36.225440677966105
1.128,-39.851,-0.40244915254237296,-36.225440677966105
3.662,-45.489,-0.40244915254237296,-36.225440677966105
1.763,-38.301,-0.40244915254237296,-36.225440677966105
1.887,-34.894,-0.40244915254237296,-36.225440677966105
-0.326,-32.0,-0.40244915254237296,-36.225440677966105
2.081,-44.556,-0.40244915254237296,-36.225440677966105
1.539,-37.26,-0.40244915254237296,-36.225440677966105
-1.829,-40.099,-0.40244915254237296,-36.225440677966105
-2.917,-27.18,-0.40244915254237296,-36.225440677966105
-5.755,-36.709,-0.40244915254237296,-36.225440677966105
-5.473,-38.01,-0.40244915254237296,-36.225440677966105
-1.632,-35.596,-0.40244915254237296,-36.225440677966105
-1.405,-32.397,-0.40244915254237296,-36.225440677966105
-2.426,-27.898,-0.40244915254237296,-36.225440677966105
-3.173,-38.697,-0.40244915254237296,-36.225440677966105
-3.03,-31.463,-0.40244915254237296,-36.225440677966105
-2.689,-40.486,-0.40244915254237296,-36.225440677966105
2.553,-45.541,-0.40244915254237296,-36.225440677966105
-1.368,-31.205,-0.40244915254237296,-36.225440677966105
0.77,-28.381,-0.40244915254237296,-36.225440677966105
-3.978,-37.086,-0.40244915254237296,-36.225440677966105
-2.949,-32.689,-0.40244915254237296,-36.225440677966105
-1.842,-32.99,-0.40244915254237296,-36.225440677966105
4.1,-40.028,-0.40244915254237296,-36.225440677966105
-4.287,-41.104,-0.40244915254237296,-36.225440677966105
-5.451,-33.976,-0.40244915254237296,-36.225440677966105
-6.647,-34.901,-0.40244915254237296,-36.225440677966105
0.235,-37.46,-0.40244915254237296,-36.225440677966105
-1.052,-35.383,-0.40244915254237296,-36.225440677966105
-2.793,-33.732,-0.40244915254237296,-36.225440677966105
4.226,-37.192,-0.40244915254237296,-36.225440677966105
-0.358,-36.131,-0.40244915254237296,-36.225440677966105
3.14,-46.502,-0.40244915254237296,-36.225440677966105
4.403,-38.013,-0.40244915254237296,-36.225440677966105
3.859,-38.828,-0.40244915254237296,-36.225440677966105
0.819,-31.003,-0.40244915254237296,-36.225440677966105
-1.626,-27.016,-0.40244915254237296,-36.225440677966105
-3.528,-31.6,-0.40244915254237296,-36.225440677966105
-5.124,-29.134,-0.40244915254237296,-36.225440677966105
3.47,-32.929,-0.40244915254237296,-36.225440677966105
-5.587,-35.35,-0.40244915254237296,-36.225440677966105
-4.969,-38.046,-0.40244915254237296,-36.225440677966105
2.083,-44.709,-0.40244915254237296,-36.225440677966105
-2.066,-37.452,-0.40244915254237296,-36.225440677966105
-1.601,-43.757,-0.40244915254237296,-36.225440677966105
-4.395,-31.818,-0.40244915254237296,-36.225440677966105
2.697,-45.944,-0.40244915254237296,-36.225440677966105
-1.432,-37.223,-0.40244915254237296,-36.225440677966105
-4.301,-36.724,-0.40244915254237296,-36.225440677966105
-3.356,-34.084,-0.40244915254237296,-36.225440677966105
-5.659,-36.485,-0.40244915254237296,-36.225440677966105
-0.871,-38.577,-0.40244915254237296,-36.225440677966105
-3.241,-32.761,-0.40244915254237296,-36.225440677966105
-5.381,-36.108,-0.40244915254237296,-36.225440677966105
3.472,-32.963,-0.40244915254237296,-36.225440677966105
1.07,-37.85,-0.40244915254237296,-36.225440677966105
1.011,-39.43,-0.40244915254237296,-36.225440677966105
-0.886,-38.575,-0.40244915254237296,-36.225440677966105
-2.272,-36.507,-0.40244915254237296,-36.225440677966105
5.098,-38.409,-0.40244915254237296,-36.225440677966105
1.84,-45.658,-0.40244915254237296,-36.225440677966105
-3.326,-26.942,-0.40244915254237296,-36.225440677966105
-1.652,-43.61,-0.40244915254237296,-36.225440677966105
-3.232,-38.674,-0.40244915254237296,-36.225440677966105
6.206,-38.308,-0.40244915254237296,-36.225440677966105
1.087,-38.46,-0.40244915254237296,-36.225440677966105
-4.092,-33.029,-0.40244915254237296,-36.225440677966105
-3.206,-40.42,-0.40244915254237296,-36.225440677966105
0.499,-31.211,-0.40244915254237296,-36.225440677966105
-5.086,-29.119,-0.40244915254237296,-36.225440677966105
-4.35,-34.84,-0.40244915254237296,-36.225440677966105
-3.375,-36.672,-0.40244915254237296,-36.225440677966105
6.784,-33.966,-0.40244915254237296,-36.225440677966105
5.568,-39.432,-0.40244915254237296,-36.225440677966105
1.181,-32.476,-0.40244915254237296,-36.225440677966105
-0.224,-40.412,-0.40244915254237296,-36.225440677966105
-3.566,-34.14,-0.40244915254237296,-36.225440677966105
1.622,-40.693,-0.40244915254237296,-36.225440677966105
-5.24,-35.954,-0.40244915254237296,-36.225440677966105
2.052,-36.717,-0.40244915254237296,-36.225440677966105
-1.567,-32.342,-0.40244915254237296,-36.225440677966105
-1.723,-42.983,-0.40244915254237296,-36.225440677966105
-4.742,-41.689,-0.40244915254237296,-36.225440677966105
-1.155,-27.82,-0.40244915254237296,-36.225440677966105
1.038,-37.835,-0.40244915254237296,-36.225440677966105
-1.994,-28.19,-0.40244915254237296,-36.225440677966105
0.004,-37.773,-0.40244915254237296,-36.225440677966105
2.417,-45.55,-0.40244915254237296,-36.225440677966105
-0.656,-32.37,-0.40244915254237296,-36.225440677966105
4.871,-38.521,-0.40244915254237296,-36.225440677966105
9.451,-44.278,-0.40244915254237296,-36.225440677966105
5.85,-27.298,-0.40244915254237296,-36.225440677966105
-2.384,-34.209,-0.40244915254237296,-36.225440677966105
-0.675,-28.222,-0.40244915254237296,-36.225440677966105
-1.056,-35.528,-0.40244915254237296,-36.225440677966105
-0.027,-31.498,-0.40244915254237296,-36.225440677966105
4.083,-37.424,-0.40244915254237296,-36.225440677966105
-1.628,-27.228,-0.40244915254237296,-36.225440677966105
0.006,-36.612,-0.40244915254237296,-36.225440677966105
-5.212,-34.827,-0.40244915254237296,-36.225440677966105
9.759,-44.17,-0.40244915254237296,-36.225440677966105
-2.789,-40.392,-0.40244915254237296,-36.225440677966105
1.995,-38.239,-0.40244915254237296,-36.225440677966105
4.384,-36.575,-0.40244915254237296,-36.225440677966105
-0.631,-40.386,-0.40244915254237296,-36.225440677966105
4.268,-36.624,-0.40244915254237296,-36.225440677966105
3.44,-32.981,-0.40244915254237296,-36.225440677966105
6.777,-34.009,-0.40244915254237296,-36.225440677966105
-5.442,-34.586,-0.40244915254237296,-36.225440677966105
2.245,-38.024,-0.40244915254237296,-36.225440677966105
45.361,-4.955,48.46105434782608,1.4639945652173916
38.22,-4.224,48.46105434782608,1.4639945652173916
53.754,16.372,48.46105434782608,1.4639945652173916
49.989,5.352,48.46105434782608,1.4639945652173916
54.318,-2.545,48.46105434782608,1.4639945652173916
46.113,-2.687,48.46105434782608,1.4639945652173916
47.799,-3.81,48.46105434782608,1.4639945652173916
44.019,-3.688,48.46105434782608,1.4639945652173916
42.509,-4.833,48.46105434782608,1.4639945652173916
54.292,-2.603,48.46105434782608,1.4639945652173916
52.302,-3.328,48.46105434782608,1.4639945652173916
43.427,-3.504,48.46105434782608,1.4639945652173916
49.226,-2.139,48.46105434782608,1.4639945652173916
46.13,2.179,48.46105434782608,1.4639945652173916
44.642,1.38,48.46105434782608,1.4639945652173916
43.768,2.088,48.46105434782608,1.4639945652173916
49.205,-0.243,48.46105434782608,1.4639945652173916
51.103,8.082,48.46105434782608,1.4639945652173916
55.25,1.286,48.46105434782608,1.4639945652173916
43.102,4.245,48.46105434782608,1.4639945652173916
53.565,7.03,48.46105434782608,1.4639945652173916
49.264,4.902,48.46105434782608,1.4639945652173916
49.017,-0.796,48.46105434782608,1.4639945652173916
54.652,3.092,48.46105434782608,1.4639945652173916
50.325,-3.737,48.46105434782608,1.4639945652173916
46.362,-3.595,48.46105434782608,1.4639945652173916
45.973,8.255,48.46105434782608,1.4639945652173916
55.043,16.067,48.46105434782608,1.4639945652173916
51.094,4.479,48.46105434782608,1.4639945652173916
42.884,-3.867,48.46105434782608,1.4639945652173916
45.868,-3.302,48.46105434782608,1.4639945652173916
44.718,-0.222,48.46105434782608,1.4639945652173916
52.39,6.034,48.46105434782608,1.4639945652173916
51.12,-4.492,48.46105434782608,1.4639945652173916
53.686,5.322,48.46105434782608,1.4639945652173916
46.642,-3.795,48.46105434782608,1.4639945652173916
52.498,1.649,48.46105434782608,1.4639945652173916
54.69,-0.622,48.46105434782608,1.4639945652173916
53.717,0.856,48.46105434782608,1.4639945652173916
53.3,1.988,48.46105434782608,1.4639945652173916
50.096,-3.208,48.46105434782608,1.4639945652173916
50.937,-0.633,48.46105434782608,1.4639945652173916
41.955,-5.328,48.46105434782608,1.4639945652173916
42.889,-1.21,48.46105434782608,1.4639945652173916
41.984,0.239,48.46105434782608,1.4639945652173916
41.756,0.874,48.46105434782608,1.4639945652173916
49.093,-1.344,48.46105434782608,1.4639945652173916
46.161,-2.419,48.46105434782608,1.4639945652173916
46.59,1.947,48.46105434782608,1.4639945652173916
49.257,6.352,48.46105434782608,1.4639945652173916
53.826,-4.019,48.46105434782608,1.4639945652173916
44.243,-3.774,48.46105434782608,1.4639945652173916
48.786,-0.762,48.46105434782608,1.4639945652173916
53.174,15.619,48.46105434782608,1.4639945652173916
53.102,1.833,48.46105434782608,1.4639945652173916
47.036,3.093,48.46105434782608,1.4639945652173916
51.194,-4.72,48.46105434782608,1.4639945652173916
52.712,-3.866,48.46105434782608,1.4639945652173916
49.741,4.498,48.46105434782608,1.4639945652173916
50.505,8.459,48.46105434782608,1.4639945652173916
53.271,16.123,48.46105434782608,1.4639945652173916
41.722,-1.445,48.46105434782608,1.4639945652173916
53.797,5.397,48.46105434782608,1.4639945652173916
51.826,8.152,48.46105434782608,1.4639945652173916
49.922,-0.176,48.46105434782608,1.4639945652173916
46.699,2.13,48.46105434782608,1.4639945652173916
54.333,13.692,48.46105434782608,1.4639945652173916
40.943,-4.493,48.46105434782608,1.4639945652173916
49.492,1.238,48.46105434782608,1.4639945652173916
50.209,0.336,48.46105434782608,1.4639945652173916
41.273,2.7,48.46105434782608,1.4639945652173916
55.393,2.731,48.46105434782608,1.4639945652173916
44.695,2.409,48.46105434782608,1.4639945652173916
45.56,0.109,48.46105434782608,1.4639945652173916
50.371,2.432,48.46105434782608,1.4639945652173916
49.255,-1.619,48.46105434782608,1.4639945652173916
37.026,-4.111,48.46105434782608,1.4639945652173916
52.631,-0.282,48.46105434782608,1.4639945652173916
51.95,-2.682,48.46105434782608,1.4639945652173916
42.244,3.619,48.46105434782608,1.4639945652173916
41.162,-3.327,48.46105434782608,1.4639945652173916
46.99,-4.052,48.46105434782608,1.4639945652173916
53.107,3.207,48.46105434782608,1.4639945652173916
44.473,0.9,48.46105434782608,1.4639945652173916
43.789,-4.607,48.46105434782608,1.4639945652173916
50.094,6.639,48.46105434782608,1.4639945652173916
43.54,3.602,48.46105434782608,1.4639945652173916
53.492,1.359,48.46105434782608,1.4639945652173916
40.801,6.019,48.46105434782608,1.4639945652173916
55.081,4.257,48.46105434782608,1.4639945652173916
41.842,6.16,48.46105434782608,1.4639945652173916
43.586,1.336,48.46105434782608,1.4639945652173916
46.902,3.138,48.46105434782608,1.4639945652173916
41.482,-5.448,48.46105434782608,1.4639945652173916
52.376,0.185,48.46105434782608,1.4639945652173916
48.834,6.966,48.46105434782608,1.4639945652173916
54.063,2.04,48.46105434782608,1.4639945652173916
42.398,-2.705,48.46105434782608,1.4639945652173916
52.228,-4.064,48.46105434782608,1.4639945652173916
52.224,-1.331,48.46105434782608,1.4639945652173916
54.244,-0.518,48.46105434782608,1.4639945652173916
53.907,-4.151,48.46105434782608,1.4639945652173916
49.766,6.472,48.46105434782608,1.4639945652173916
46.874,2.101,48.46105434782608,1.4639945652173916
41.231,2.52,48.46105434782608,1.4639945652173916
50.732,-3.497,48.46105434782608,1.4639945652173916
48.892,1.388,48.46105434782608,1.4639945652173916
43.475,0.578,48.46105434782608,1.4639945652173916
56.184,7.079,48.46105434782608,1.4639945652173916
53.995,-0.9,48.46105434782608,1.4639945652173916
49.879,2.141,48.46105434782608,1.4639945652173916
40.343,-2.264,48.46105434782608,1.4639945652173916
50.455,8.214,48.46105434782608,1.4639945652173916
53.074,-3.862,48.46105434782608,1.4639945652173916
40.449,-2.101,48.46105434782608,1.4639945652173916
47.755,-2.054,48.46105434782608,1.4639945652173916
48.633,6.236,48.46105434782608,1.4639945652173916
54.255,10.653,48.46105434782608,1.4639945652173916
42.16,-3.904,48.46105434782608,1.4639945652173916
55.327,0.57,48.46105434782608,1.4639945652173916
49.063,2.646,48.46105434782608,1.4639945652173916
51.934,5.602,48.46105434782608,1.4639945652173916
41.681,-2.629,48.46105434782608,1.4639945652173916
48.987,-1.309,48.46105434782608,1.4639945652173916
48.576,0.509,48.46105434782608,1.4639945652173916
52.065,7.923,48.46105434782608,1.4639945652173916
40.506,-1.799,48.46105434782608,1.4639945652173916
53.346,15.609,48.46105434782608,1.4639945652173916
46.973,-3.993,48.46105434782608,1.4639945652173916
51.458,5.287,48.46105434782608,1.4639945652173916
43.537,-0.822,48.46105434782608,1.4639945652173916
52.657,-0.896,48.46105434782608,1.4639945652173916
38.397,-4.518,48.46105434782608,1.4639945652173916
52.041,6.002,48.46105434782608,1.4639945652173916
50.561,4.285,48.46105434782608,1.4639945652173916
41.609,1.585,48.46105434782608,1.4639945652173916
40.904,-0.601,48.46105434782608,1.4639945652173916
51.851,0.85,48.46105434782608,1.4639945652173916
48.847,1.341,48.46105434782608,1.4639945652173916
42.002,0.31,48.46105434782608,1.4639945652173916
48.945,2.652,48.46105434782608,1.4639945652173916
41.78,0.762,48.46105434782608,1.4639945652173916
45.842,0.036,48.46105434782608,1.4639945652173916
55.384,15.151,48.46105434782608,1.4639945652173916
55.432,15.101,48.46105434782608,1.4639945652173916
44.581,-0.736,48.46105434782608,1.4639945652173916
53.77,-0.427,48.46105434782608,1.4639945652173916
52.632,15.125,48.46105434782608,1.4639945652173916
43.364,-1.858,48.46105434782608,1.4639945652173916
54.161,11.931,48.46105434782608,1.4639945652173916
43.653,1.104,48.46105434782608,1.4639945652173916
53.363,-1.358,48.46105434782608,1.4639945652173916
44.036,2.57,48.46105434782608,1.4639945652173916
51.429,6.679,48.46105434782608,1.4639945652173916
45.573,-0.749,48.46105434782608,1.4639945652173916
40.473,-4.281,48.46105434782608,1.4639945652173916
44.386,-3.944,48.46105434782608,1.4639945652173916
54.639,0.918,48.46105434782608,1.4639945652173916
51.67,-4.847,48.46105434782608,1.4639945652173916
45.017,-3.97,48.46105434782608,1.4639945652173916
53.087,0.259,48.46105434782608,1.4639945652173916
49.938,1.233,48.46105434782608,1.4639945652173916
43.193,-2.644,48.46105434782608,1.4639945652173916
44.567,-5.14,48.46105434782608,1.4639945652173916
47.822,3.928,48.46105434782608,1.4639945652173916
43.998,-2.198,48.46105434782608,1.4639945652173916
39.766,-2.962,48.46105434782608,1.4639945652173916
54.277,0.947,48.46105434782608,1.4639945652173916
54.16,-0.755,48.46105434782608,1.4639945652173916
52.302,5.955,48.46105434782608,1.4639945652173916
49.832,4.149,48.46105434782608,1.4639945652173916
43.654,-2.349,48.46105434782608,1.4639945652173916
51.75,-3.893,48.46105434782608,1.4639945652173916
54.157,10.959,48.46105434782608,1.4639945652173916
45.657,0.208,48.46105434782608,1.4639945652173916
37.014,-4.11,48.46105434782608,1.4639945652173916
54.516,4.721,48.46105434782608,1.4639945652173916
50.98,-4.219,48.46105434782608,1.4639945652173916
52.948,3.368,48.46105434782608,1.4639945652173916
45.743,-1.344,48.46105434782608,1.4639945652173916
53.694,4.435,48.46105434782608,1.4639945652173916
53.757,16.711,48.46105434782608,1.4639945652173916
53.495,15.784,48.46105434782608,1.4639945652173916
50.322,0.554,48.46105434782608,1.4639945652173916
7.481,-13.944,8.288947368421056,-11.79017293233083
7.346,-11.814,8.288947368421056,-11.79017293233083
13.176,-6.69,8.288947368421056,-11.79017293233083
11.615,-16.475,8.288947368421056,-11.79017293233083
8.846,-17.867,8.288947368421056,-11.79017293233083
3.115,-11.919,8.288947368421056,-11.79017293233083
6.888,-12.652,8.288947368421056,-11.79017293233083
9.808,-8.253,8.288947368421056,-11.79017293233083
13.361,-12.674,8.288947368421056,-11.79017293233083
5.741,-9.691,8.288947368421056,-11.79017293233083
2.034,-12.488,8.288947368421056,-11.79017293233083
8.07,-8.304,8.288947368421056,-11.79017293233083
11.048,-3.463,8.288947368421056,-11.79017293233083
12.138,-12.365,8.288947368421056,-11.79017293233083
12.337,-8.81,8.288947368421056,-11.79017293233083
8.06,-6.926,8.288947368421056,-11.79017293233083
6.358,-17.59,8.288947368421056,-11.79017293233083
9.127,-8.354,8.288947368421056,-11.79017293233083
4.723,-11.281,8.288947368421056,-11.79017293233083
7.656,-14.245,8.288947368421056,-11.79017293233083
16.443,-14.173,8.288947368421056,-11.79017293233083
6.985,-7.108,8.288947368421056,-11.79017293233083
10.415,-12.873,8.288947368421056,-11.79017293233083
11.234,-11.245,8.288947368421056,-11.79017293233083
11.566,-16.462,8.288947368421056,-11.79017293233083
6.518,-13.33,8.288947368421056,-11.79017293233083
1.849,-20.508,8.288947368421056,-11.79017293233083
12.012,-6.943,8.288947368421056,-11.79017293233083
7.651,-13.622,8.288947368421056,-11.79017293233083
8.687,-4.672,8.288947368421056,-11.79017293233083
7.726,-8.138,8.288947368421056,-11.79017293233083
8.754,-1.144,8.288947368421056,-11.79017293233083
12.26,-12.153,8.288947368421056,-11.79017293233083
18.207,-13.242,8.288947368421056,-11.79017293233083
4.686,-3.527,8.288947368421056,-11.79017293233083
10.461,-3.721,8.288947368421056,-11.79017293233083
7.47,-16.028,8.288947368421056,-11.79017293233083
6.542,-14.058,8.288947368421056,-11.79017293233083
11.916,-9.164,8.288947368421056,-11.79017293233083
8.759,-13.649,8.288947368421056,-11.79017293233083
14.075,-16.638,8.288947368421056,-11.79017293233083
7.19,-17.71,8.288947368421056,-11.79017293233083
7.529,-4.605,8.288947368421056,-11.79017293233083
10.235,-6.272,8.288947368421056,-11.79017293233083
7.72,-16.188,8.288947368421056,-11.79017293233083
8.745,-13.98,8.288947368421056,-11.79017293233083
11.506,-10.334,8.288947368421056,-11.79017293233083
10.589,-11.075,8.288947368421056,-11.79017293233083
4.577,-1.251,8.288947368421056,-11.79017293233083
4.661,-20.245,8.288947368421056,-11.79017293233083
12.146,-6.942,8.288947368421056,-11.79017293233083
7.847,-5.651,8.288947368421056,-11.79017293233083
11.578,-8.762,8.288947368421056,-11.79017293233083
8.996,-10.314,8.288947368421056,-11.79017293233083
3.195,-20.625,8.288947368421056,-11.79017293233083
7.951,-11.398,8.288947368421056,-11.79017293233083
10.608,-5.692,8.288947368421056,-11.79017293233083
12.862,-12.692,8.288947368421056,-11.79017293233083
14.475,-16.394,8.288947368421056,-11.79017293233083
7.043,-17.969,8.288947368421056,-11.79017293233083
14.472,-8.382,8.288947368421056,-11.79017293233083
13.565,-15.907,8.288947368421056,-11.79017293233083
11.792,-11.37,8.288947368421056,-11.79017293233083
4.316,-15.096,8.288947368421056,-11.79017293233083
6.304,-20.038,8.288947368421056,-11.79017293233083
9.028,-17.79,8.288947368421056,-11.79017293233083
3.805,-3.306,8.288947368421056,-11.79017293233083
9.254,-14.333,8.288947368421056,-11.79017293233083
10.157,-14.85,8.288947368421056,-11.79017293233083
2.227,-11.283,8.288947368421056,-11.79017293233083
9.117,-4.908,8.288947368421056,-11.79017293233083
6.003,-8.847,8.288947368421056,-11.79017293233083
7.412,-10.715,8.288947368421056,-11.79017293233083
5.6,-20.009,8.288947368421056,-11.79017293233083
10.339,-9.51,8.288947368421056,-11.79017293233083
5.215,-3.625,8.288947368421056,-11.79017293233083
7.372,-4.642,8.288947368421056,-11.79017293233083
2.136,-12.792,8.288947368421056,-11.79017293233083
7.583,-8.153,8.288947368421056,-11.79017293233083
3.129,-11.986,8.288947368421056,-11.79017293233083
7.266,-19.875,8.288947368421056,-11.79017293233083
11.211,-11.198,8.288947368421056,-11.79017293233083
6.52,-9.772,8.288947368421056,-11.79017293233083
9.023,-17.853,8.288947368421056,-11.79017293233083
7.778,-4.761,8.288947368421056,-11.79017293233083
7.532,-16.026,8.288947368421056,-11.79017293233083
2.403,-12.036,8.288947368421056,-11.79017293233083
8.721,-10.055,8.288947368421056,-11.79017293233083
7.05,-22.144,8.288947368421056,-11.79017293233083
8.542,-3.169,8.288947368421056,-11.79017293233083
6.269,-9.835,8.288947368421056,-11.79017293233083
9.151,-3.456,8.288947368421056,-11.79017293233083
10.322,-6.105,8.288947368421056,-11.79017293233083
12.47,-14.008,8.288947368421056,-11.79017293233083
